872126.75,1.033176e6,1.09231875e6,8.0,19.0,31457.5,4467.5,34621.0,86084.0,53.5,1164.5,3802.5,32.75,87.0,165.5,17.0,34.5,57.25,18.0,27.0,57.25,9.0,13.5,18.0
884906.75,1.039623e6,1.09644875e6,8.0,19.0,33330.0,4748.75,36768.0,90913.25,55.0,1205.0,3934.5,32.75,87.5,170.25,17.0,35.0,57.25,18.0,27.0,57.25,9.0,13.5,18.0
897331.25,1.0456625e6,1.10034225e6,8.0,19.0,35248.25,5034.25,39050.0,96131.0,55.75,1248.5,4064.5,32.75,89.5,171.25,17.0,35.0,57.25,18.0,27.0,57.25,9.0,13.5,18.0
909393.0,1.051779e6,1.10405225e6,8.0,19.0,37392.0,5343.0,41443.5,101570.25,56.5,1301.0,4212.25,32.75,89.5,171.5,17.0,35.0,57.25,18.0,27.0,57.25,9.0,13.5,18.0
920819.25,1.0576865e6,1.10767575e6,8.0,19.0,39462.0,5675.5,43885.5,107174.25,56.5,1346.0,4369.25,32.75,90.0,171.75,17.0,35.0,57.25,18.0,27.0,57.25,9.0,13.5,18.0
931939.5,1.063388e6,1.111094e6,8.0,19.0,41551.25,6050.5,46544.0,113150.75,58.75,1393.5,4540.0,32.75,93.5,171.75,17.0,35.0,57.25,18.0,27.0,57.25,9.0,13.5,18.0
942496.5,1.068699e6,1.11431125e6,8.0,19.0,43742.75,6389.5,49384.5,119306.75,59.5,1449.5,4692.25,32.75,94.5,176.0,17.0,35.0,57.25,18.0,27.0,57.25,9.0,13.5,18.0
952436.75,1.0737855e6,1.1172985e6,8.0,19.0,46014.5,6763.25,52350.0,125674.25,61.75,1491.0,4854.0,32.75,96.0,180.0,17.0,35.0,57.25,18.0,27.0,57.25,9.0,13.5,18.0
962230.5,1.0787205e6,1.1201345e6,8.0,19.0,48282.0,7212.75,55517.0,132390.5,62.5,1537.5,5029.0,32.75,97.0,180.75,17.0,35.0,58.0,18.0,27.0,57.25,9.0,13.5,18.0
971663.25,1.0834345e6,1.12273675e6,8.0,19.0,50776.25,7647.5,58827.5,139386.5,62.5,1586.5,5213.75,32.75,99.5,183.0,17.0,35.0,58.0,18.0,27.5,57.25,9.0,13.5,18.0
980674.0,1.0878265e6,1.12510425e6,8.0,19.0,53521.0,8097.5,62287.0,146708.75,62.5,1631.5,5430.5,32.75,102.5,183.25,17.0,35.0,58.25,18.0,27.5,57.25,9.0,13.5,18.0
989443.0,1.092086e6,1.12738825e6,8.0,19.0,56239.25,8629.75,65936.5,154389.25,63.25,1677.0,5650.5,32.75,103.0,185.0,17.0,35.0,58.25,18.0,27.5,57.25,9.0,13.5,18.0
